ts	awake	submitted	loop	actions
2026-07-08T22:51:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:51:58Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:52:14Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:52:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:52:45Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:53:01Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:53:16Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:53:32Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:53:48Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:54:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:54:19Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:54:35Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:54:50Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:55:06Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:55:22Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:55:37Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:55:53Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T22:56:09Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	fairness	[]
2026-07-08T22:56:24Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T22:56:40Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:56:56Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T22:57:11Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T22:57:27Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:57:43Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T22:57:58Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:58:14Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T22:58:30Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:58:45Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:59:01Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:59:17Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T22:59:32Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T22:59:48Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:00:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:00:19Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:00:35Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:00:50Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:01:06Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:01:22Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:01:37Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:01:53Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:02:09Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:02:24Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:02:40Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:02:56Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:03:11Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:03:27Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:03:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:03:58Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:04:14Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:04:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:04:45Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:05:01Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:05:16Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:05:32Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:05:48Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:06:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:06:19Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:06:35Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:06:50Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:07:06Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:07:21Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:07:37Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:07:53Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:08:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:08:24Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:08:40Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:08:55Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:09:11Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:09:27Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:09:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:09:58Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:10:14Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:10:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:10:45Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:11:01Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:11:16Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:11:32Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:11:48Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:12:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:12:19Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:12:35Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:12:50Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:13:06Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:13:22Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:13:37Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:13:53Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:14:09Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:14:24Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:14:40Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:14:56Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:15:11Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:15:27Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:15:43Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:15:58Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:16:14Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:16:30Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:16:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:17:01Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:17:17Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:17:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:17:48Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:18:04Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:18:19Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:18:35Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:18:51Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:19:06Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:19:22Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:19:38Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:19:53Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:20:09Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:20:25Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:20:40Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:20:56Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:21:12Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:21:27Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:21:43Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:21:59Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:22:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:22:30Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:22:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:23:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:23:17Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:23:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:23:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:24:04Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:24:20Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:24:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:24:51Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:25:07Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:25:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:25:38Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:25:54Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:26:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:26:25Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:26:41Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:26:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:27:12Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:27:28Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:27:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:27:59Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:28:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:28:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:28:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:29:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:29:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:29:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:29:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:30:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:30:20Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:30:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-08T23:30:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:31:07Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-08T23:31:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=2	1	fairness	[{"kind":"scale","model":"dsqwen-7b","delta":1,"reason":"low_fairness_sleeping_capacity","source_loop":"fairness","requires_safescale":false,"receiver":"dsqwen-7b","donor":null}]
2026-07-08T23:31:39Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=3	0	rescue	[]
2026-07-08T23:31:54Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:32:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:32:26Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:32:41Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:32:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:33:12Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:33:28Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:33:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:33:59Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:34:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:34:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:34:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:35:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:35:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:35:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:35:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:36:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:36:20Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:36:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:36:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:37:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:37:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:37:39Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:37:55Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:38:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:38:26Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:38:41Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:38:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:39:13Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:39:28Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:39:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:40:00Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:40:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:40:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:40:47Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:41:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:41:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:41:34Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:41:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:42:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:42:21Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:42:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:42:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:43:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:43:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:43:39Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:43:55Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:44:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:44:26Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:44:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:44:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:45:13Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:45:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:45:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:46:00Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:46:16Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:46:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:46:47Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:47:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:47:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-08T23:47:34Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-08T23:47:50Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
