ts	awake	submitted	loop	actions
2026-07-09T18:10:54Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:11:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:11:25Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:11:41Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=2	0	fairness	[]
2026-07-09T18:11:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:12:12Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:12:28Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:12:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:12:59Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:13:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:13:30Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:13:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:14:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:14:17Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:14:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:14:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:15:04Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:15:20Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=2	1	rescue	[{"kind":"scale","model":"dsqwen-7b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsqwen-7b","donor":null}]
2026-07-09T18:15:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:15:51Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:16:07Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:16:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:16:38Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:16:54Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:17:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:17:25Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:17:41Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:17:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:18:12Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:18:28Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:18:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:18:59Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:19:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:19:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:19:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:20:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:20:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:20:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:20:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:21:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:21:20Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:21:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:21:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:22:07Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:22:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:22:38Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:22:54Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:23:10Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:23:26Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:23:41Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:23:57Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:24:12Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:24:28Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T18:24:44Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:24:59Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T18:25:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=2	1	rescue	[{"kind":"scale","model":"dsqwen-7b","delta":-1,"reason":"idle_proactive_immediate","source_loop":"rescue","requires_safescale":false,"receiver":null,"donor":"dsqwen-7b"}]
2026-07-09T18:25:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:25:46Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:26:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:26:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:26:34Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:26:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:27:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:27:21Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:27:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:27:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:28:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:28:23Z	dsllama-8b=1,dsqwen-14b=2,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:28:39Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	1	fairness	[{"kind":"scale","model":"dsqwen-14b","delta":1,"reason":"low_fairness_sleeping_capacity","source_loop":"fairness","requires_safescale":false,"receiver":"dsqwen-14b","donor":null}]
2026-07-09T18:28:55Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:29:10Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:29:26Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:29:42Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:29:57Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:30:13Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:30:29Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:30:44Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:31:00Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:31:15Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:31:31Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:31:47Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:32:02Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:32:18Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:32:34Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:32:49Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:33:05Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:33:21Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:33:36Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:33:52Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:34:08Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:34:23Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:34:39Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:34:55Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:35:10Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:35:26Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:35:42Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:35:57Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:36:13Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:36:29Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:36:44Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:37:00Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:37:15Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:37:31Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:37:47Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:38:02Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:38:18Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:38:34Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:38:49Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:39:05Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:39:21Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:39:36Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:39:52Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:40:08Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:40:23Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:40:39Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:40:55Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:41:10Z	dsllama-8b=1,dsqwen-14b=3,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:41:26Z	dsllama-8b=1,dsqwen-14b=2,dsqwen-7b=1	NA	NA	NA
2026-07-09T18:41:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:41:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:42:13Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:42:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:42:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:43:00Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:43:16Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:43:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:43:47Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:44:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:44:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:44:34Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:44:50Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:45:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:45:21Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:45:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:45:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:46:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:46:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:46:39Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:46:55Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:47:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:47:26Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:47:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:47:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:48:13Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:48:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:48:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:49:00Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:49:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:49:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:49:47Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:50:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:50:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:50:34Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:50:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:51:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:51:21Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:51:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:51:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:52:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:52:23Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:52:39Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:52:55Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:53:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:53:26Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:53:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:53:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:54:13Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:54:28Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:54:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:55:00Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:55:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:55:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:55:47Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:56:03Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:56:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:56:34Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:56:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:57:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:57:21Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:57:37Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:57:52Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:58:08Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:58:24Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:58:39Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:58:55Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:59:10Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:59:26Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	fairness	[]
2026-07-09T18:59:42Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=1	0	rescue	[]
2026-07-09T18:59:57Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=2	1	fairness	[{"kind":"scale","model":"dsqwen-7b","delta":1,"reason":"low_fairness_sleeping_capacity","source_loop":"fairness","requires_safescale":false,"receiver":"dsqwen-7b","donor":null}]
2026-07-09T19:00:13Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsqwen-7b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsqwen-7b","donor":null}]
2026-07-09T19:00:29Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:00:44Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:01:00Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:01:15Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:01:31Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:01:47Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:02:02Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:02:18Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:02:33Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:02:49Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:03:05Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:03:20Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:03:36Z	dsllama-8b=1,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:03:52Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:04:07Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:04:23Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:04:39Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:04:54Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:05:10Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:05:26Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:05:41Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:05:57Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:06:12Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:06:28Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[]
2026-07-09T19:06:44Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:07:00Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:07:15Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:07:31Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[]
2026-07-09T19:07:46Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:08:02Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:08:18Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:08:33Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:08:49Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:09:05Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:09:20Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:09:36Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:09:52Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:10:07Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:10:23Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:10:39Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:10:54Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:11:10Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
